3;2;1;3437.94827534;22.4958871699;7;1;9;8;0.00399994850159;0.252092599869;0.353271961212;False
3;2;2;40.0000006743;21.7540988432;15;5;10;5;0.00626301765442;0.407516479492;0.23903298378;False
3;2;3;39.9999964237;22.4958871699;15;6;14;8;0.00704288482666;0.639012098312;0.288012981415;False
3;2;5;39.9999964237;22.583941857;15;4;16;10;0.00708413124084;0.792805671692;0.302840948105;False
3;2;6;39.9999964237;27.1816829887;15;6;18;9;0.00738787651062;0.491407394409;0.133207082748;False
3;2;7;39.9999964237;27.1816829887;15;5;20;13;0.00760579109192;0.290289640427;0.240920066833;False
3;2;9;39.9999964237;22.4958871699;15;6;14;8;0.00672388076782;0.272995471954;0.123959064484;False
3;2;11;39.9999964237;22.5839418519;15;6;14;9;0.00616526603699;0.280583620071;0.13894200325;False
3;2;12;39.9999964237;26.0105821654;15;5;16;9;0.00743794441223;0.239300966263;0.124680042267;False
3;2;14;39.9999979138;21.6593677833;15;7;12;7;0.00595355033875;0.360162258148;0.177013158798;False
3;2;15;39.9999964237;25.9000001349;15;5;14;7;0.00658774375916;0.399057626724;0.383486032486;False
3;2;17;40.0000006743;21.899441843;15;5;11;8;0.00852966308594;0.345013856888;0.109128952026;False
3;2;18;39.9999964237;22.4958871699;15;4;13;8;0.0066065788269;0.635231733322;0.454591035843;False
3;2;20;39.9999964237;26.0105821654;15;5;15;10;0.0178940296173;0.626087903976;0.499611139297;False
3;2;21;40.0000006743;21.899441843;15;4;11;8;0.00631523132324;0.25272321701;0.144682884216;False
3;2;22;39.9999964237;27.1816829887;15;3;20;12;0.00880670547485;0.397486448288;0.191973924637;False
3;2;23;39.9999964237;27.1816829887;15;3;20;11;0.00737261772156;0.485058784485;0.158503055573;False
3;2;25;39.9999964237;26.0105821654;15;4;16;10;0.00702857971191;0.356752157211;0.342355012894;False
3;2;28;39.9999964237;26.3087250639;15;6;18;10;0.00700783729553;0.321876764297;0.195937156677;False
3;2;30;40.0000006743;20.000000596;15;7;9;7;0.00507354736328;0.133861064911;0.0796921253204;False
3;2;31;39.9999964237;22.4958871699;15;6;13;8;0.00602149963379;0.240408420563;0.100572109222;False
3;2;34;39.9999979138;21.6593677833;15;7;12;7;0.00606989860535;0.392469167709;0.166286945343;False
3;2;35;39.9999964237;22.583941847;15;5;11;7;0.00635099411011;0.415887832642;0.269110202789;False
3;2;36;39.9999964237;22.5839418519;15;4;11;6;0.00542879104614;0.338198661804;0.120292901993;False
3;2;37;39.9999964237;26.1111112601;15;6;13;7;0.00777220726013;0.334509849548;0.105501890182;False
3;2;38;39.9999964237;26.1111112601;15;6;13;7;0.00578880310059;0.287282943726;0.136430025101;False
3;2;39;39.9999964237;26.0105821654;15;5;16;9;0.00705766677856;0.282587051392;0.118234157562;False
3;2;42;39.9999964237;26.3087250639;15;6;17;9;0.00780296325684;0.264187812805;0.197187185287;False
3;2;44;40.0000006743;26.3087250639;11;3;17;10;0.00658321380615;0.38370680809;0.166807889938;False
3;2;45;40.0000006743;20.000000596;15;7;9;7;0.00473427772522;0.175645828247;0.201040029526;False
3;2;46;39.9999964237;27.1816829887;15;3;20;12;0.00754737854004;0.390499591827;0.276272773743;False
3;2;47;39.9999979138;22.59349618;15;6;19;12;0.00763058662415;0.337382555008;0.173118829727;False
3;2;48;39.9999964237;26.0105821654;15;5;15;10;0.00628137588501;0.256219625473;0.255203008652;False
3;2;49;39.9999964237;22.4958871699;15;3;14;8;0.00678944587708;0.236796140671;0.161448955536;False
3;2;50;39.9999964237;22.583941857;15;4;16;10;0.0067412853241;0.323520898819;0.107657909393;False
3;2;51;39.9999964237;26.0105821654;15;5;16;9;0.00625586509705;0.242336750031;0.141916036606;False
3;2;52;39.9999964237;28.5250000599;15;5;18;11;0.0068781375885;0.390053987503;0.205419063568;False
3;2;53;39.9999964237;25.9000001349;15;6;14;7;0.0062084197998;0.246631860733;0.250754117966;False
3;2;54;39.9999964237;22.583941857;15;4;16;10;0.00663423538208;0.408776283264;0.156031847;False
